Lighting Fixture Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apparent Power,Assembly Code,Assembly Description,Assembly Name,Ballast Loss,Circuit Number,Classification Number,Classification Title,Coefficient of Utilization,Comments,Cost,Count,Description,Efficacy,Electrical Data,Elevation from Level,Enlarged Views Only,Excavation Volume on Toposolid,Exchange Entity ID,Exchange ID,Export to IFC,Export to IFC As,Export Type to IFC,Export Type to IFC As,Family,Family and Type,IFC Predefined Type,IfcGUID,Illuminance,Image,Initial Color Temperature,Keynote,Lamp,Lamp Lumen Depreciation,Lamp Tilt Loss,Length,Level,Luminaire Dirt Depreciation,Luminous Flux,Luminous Intensity,Manufacturer,Mark,Model,Panel,Phase Created,Phase Demolished,Surface Depreciation Loss,Switch ID,Temperature Loss,Total Light Loss Factor,Type,Type Comments,Type IFC Predefined Type,Type IfcGUID,Type Image,Type Mark,URL,Voltage Loss,Wattage,Wattage Comments,Width
5 VA,,,,,19,23.80.70.11.14,,1.088897,,,1,,250 lm/W,120 V/1-5 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Linear - LED,Recessed Lamp - Linear - LED: 36'',,30lTfUtJX63AIL0NSDmYYc,1 fc,,3200 K,,LED,,,,,,1250 lm,99 cd,,616,,P408,New Construction,None,,,,1,36'',,,1wejEoruvD5hQq7iipxx0E,,F6,,,5 W,15,
5 VA,,,,,16,23.80.70.11.14,,1.088897,,,1,,250 lm/W,120 V/1-5 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Linear - LED,Recessed Lamp - Linear - LED: 36'',,30lTfUtJX63AIL0NSDmYYd,1 fc,,3200 K,,LED,,,,,,1250 lm,99 cd,,617,,P506,New Construction,None,,,,1,36'',,,1wejEoruvD5hQq7iipxx0E,,F6,,,5 W,15,
5 VA,,,,,16,23.80.70.11.14,,1.088897,,,1,,250 lm/W,120 V/1-5 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Linear - LED,Recessed Lamp - Linear - LED: 36'',,30lTfUtJX63AIL0NSDmYYa,1 fc,,3200 K,,LED,,,,,,1250 lm,99 cd,,618,,P506,New Construction,None,,,,1,36'',,,1wejEoruvD5hQq7iipxx0E,,F6,,,5 W,15,
5 VA,,,,,7,23.80.70.11.14,,1.046843,,,1,,250 lm/W,120 V/1-5 VA,5' - 9",,,,,By Type,,Default,,Recessed Lamp - Linear - LED,Recessed Lamp - Linear - LED: 36'',,30lTfUtJX63AIL0NSDmYYb,1 fc,,3200 K,,LED,,,,L3,,1250 lm,99 cd,,619,,P308,New Construction,None,,,,1,36'',,,1wejEoruvD5hQq7iipxx0E,,F6,,,5 W,15,
5 VA,,,,,7,23.80.70.11.14,,1.046843,,,1,,250 lm/W,120 V/1-5 VA,5' - 9",,,,,By Type,,Default,,Recessed Lamp - Linear - LED,Recessed Lamp - Linear - LED: 36'',,30lTfUtJX63AIL0NSDmYYQ,1 fc,,3200 K,,LED,,,,L3,,1250 lm,99 cd,,620,,P308,New Construction,None,,,,1,36'',,,1wejEoruvD5hQq7iipxx0E,,F6,,,5 W,15,
5 VA,,,,,11,23.80.70.11.14,,1.047915,,,1,,250 lm/W,120 V/1-5 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Linear - LED,Recessed Lamp - Linear - LED: 36'',,30lTfUtJX63AIL0NSDmYYR,1 fc,,3200 K,,LED,,,,,,1250 lm,99 cd,,621,,P409,New Construction,None,,,,1,36'',,,1wejEoruvD5hQq7iipxx0E,,F6,,,5 W,15,
5 VA,,,,,11,23.80.70.11.14,,1.047915,,,1,,250 lm/W,120 V/1-5 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Linear - LED,Recessed Lamp - Linear - LED: 36'',,30lTfUtJX63AIL0NSDmYYO,1 fc,,3200 K,,LED,,,,,,1250 lm,99 cd,,622,,P409,New Construction,None,,,,1,36'',,,1wejEoruvD5hQq7iipxx0E,,F6,,,5 W,15,
20 VA,,,,,7,23.80.70.11.14,,1.095311,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYP,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,623,,P308,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,7,23.80.70.11.14,,1.095311,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYU,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,624,,P308,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,7,23.80.70.11.14,,1.095311,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYV,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,625,,P308,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,7,23.80.70.11.14,,1.095311,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYS,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,626,,P308,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,10,23.80.70.11.14,,1.095958,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYT,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,627,,P409,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,11,23.80.70.11.14,,1.095958,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYI,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,628,,P409,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,11,23.80.70.11.14,,1.095958,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYJ,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,629,,P409,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,11,23.80.70.11.14,,1.095958,,,1,,149 lm/W,120 V/1-20 VA,0' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYG,-14406 fc,,2700 K,,LED,,,,,,700 lm,-1440600 cd,,630,,P409,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,12,23.80.70.11.14,,1.114486,,,1,,149 lm/W,120 V/1-20 VA,8' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYH,-14406 fc,,2700 K,,LED,,,,L4,,700 lm,-1440600 cd,,631,,P405,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,12,23.80.70.11.14,,1.114486,,,1,,149 lm/W,120 V/1-20 VA,8' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYM,-14406 fc,,2700 K,,LED,,,,L4,,700 lm,-1440600 cd,,632,,P405,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,13,23.80.70.11.14,,1.114486,,,1,,149 lm/W,120 V/1-20 VA,8' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYN,-14406 fc,,2700 K,,LED,,,,L4,,700 lm,-1440600 cd,,633,,P405,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,13,23.80.70.11.14,,1.114486,,,1,,149 lm/W,120 V/1-20 VA,8' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,30lTfUtJX63AIL0NSDmYYK,-14406 fc,,2700 K,,LED,,,,L4,,700 lm,-1440600 cd,,634,,P405,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
5 VA,,,,,13,23.80.70.11.14,,1.078468,,,1,,250 lm/W,120 V/1-5 VA,8' - 0",,,,,By Type,,Default,,Recessed Lamp - Linear - LED,Recessed Lamp - Linear - LED: 36'',,30lTfUtJX63AIL0NSDmYYL,1 fc,,3200 K,,LED,,,,L4,,1250 lm,99 cd,,635,,P405,New Construction,None,,,,1,36'',,,1wejEoruvD5hQq7iipxx0E,,F6,,,5 W,15,
5 VA,,,,,13,23.80.70.11.14,,1.078468,,,1,,250 lm/W,120 V/1-5 VA,8' - 0",,,,,By Type,,Default,,Recessed Lamp - Linear - LED,Recessed Lamp - Linear - LED: 36'',,30lTfUtJX63AIL0NSDmYYA,1 fc,,3200 K,,LED,,,,L4,,1250 lm,99 cd,,636,,P405,New Construction,None,,,,1,36'',,,1wejEoruvD5hQq7iipxx0E,,F6,,,5 W,15,
8 VA,D5020210,Lighting - Fluorescent,,0.88,14,23.80.70.11.14.11,,0.548039,,,1,,50 lm/W,120 V/1-8 VA,0' - 0",,,,,By Type,,Default,,Downlight - Under Cabinet,Downlight - Under Cabinet: 18" 120V,,30lTfUtJX63AIL0NSDmYYB,0 fc,,4230 K,,T-8,1,1,,L4,1,400 lm,32 cd,,637,,P405,New Construction,None,1,,1,0.88,18" 120V,,,1wejEoruvD5hQq7iipxxm8,,F4,,1,8 W,8,
8 VA,D5020210,Lighting - Fluorescent,,0.88,14,23.80.70.11.14.11,,0.548039,,,1,,50 lm/W,120 V/1-8 VA,0' - 0",,,,,By Type,,Default,,Downlight - Under Cabinet,Downlight - Under Cabinet: 18" 120V,,30lTfUtJX63AIL0NSDmYY8,0 fc,,4230 K,,T-8,1,1,,L4,1,400 lm,32 cd,,638,,P405,New Construction,None,1,,1,0.88,18" 120V,,,1wejEoruvD5hQq7iipxxm8,,F4,,1,8 W,8,
8 VA,D5020210,Lighting - Fluorescent,,0.88,14,23.80.70.11.14.11,,0.548039,,,1,,50 lm/W,120 V/1-8 VA,1' - 0",,,,,By Type,,Default,,Downlight - Under Cabinet,Downlight - Under Cabinet: 24" 120V,,30lTfUtJX63AIL0NSDmYY9,0 fc,,4230 K,,T-8,1,1,,L4,1,400 lm,32 cd,,639,,P405,New Construction,None,1,,1,0.88,24" 120V,,,1wejEoruvD5hQq7iipxxmA,,F5,,1,8 W,8,
,,,,,12,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,0NDS9nrGD5YOJCGMuHd7G4,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,640,,P204,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,12,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,0NDS9nrGD5YOJCGMuHd7Gy,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,641,,P204,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,12,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,0NDS9nrGD5YOJCGMuHd7Nz,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,642,,P204,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
20 VA,,,,,14,23.80.70.11.14,,1.095462,,,1,,149 lm/W,120 V/1-20 VA,12' - 10",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,0NDS9nrGD5YOJCGMuHd7Ue,-14406 fc,,2700 K,,LED,,,,L3,,700 lm,-1440600 cd,,643,,P204,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,14,23.80.70.11.14,,1.095462,,,1,,149 lm/W,120 V/1-20 VA,12' - 10",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,0NDS9nrGD5YOJCGMuHd7TV,-14406 fc,,2700 K,,LED,,,,L3,,700 lm,-1440600 cd,,644,,P204,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,5,23.80.70.11.14,,0.744019,,,1,,149 lm/W,120 V/1-20 VA,9' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,0QAJTyCyv6ERYA3EEQP98X,-14406 fc,,2700 K,,LED,,,,L1 - Block 43,,700 lm,-1440600 cd,,647,,P109,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,5,23.80.70.11.14,,0.744019,,,1,,149 lm/W,120 V/1-20 VA,9' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,0QAJTyCyv6ERYA3EEQP9Er,-14406 fc,,2700 K,,LED,,,,L1 - Block 43,,700 lm,-1440600 cd,,648,,P109,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,5,23.80.70.11.14,,0.743932,,,1,,149 lm/W,120 V/1-20 VA,9' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,0QAJTyCyv6ERYA3EEQP9Dh,-14406 fc,,2700 K,,LED,,,,L1 - Block 43,,700 lm,-1440600 cd,,649,,P109,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
20 VA,,,,,5,23.80.70.11.14,,0.743932,,,1,,149 lm/W,120 V/1-20 VA,9' - 0",,,,,By Type,,Default,,Recessed Lamp - Round - LED,Recessed Lamp - Round - LED: 4" Trimmed Downlight,,0QAJTyCyv6ERYA3EEQP9CV,-14406 fc,,2700 K,,LED,,,,L1 - Block 43,,700 lm,-1440600 cd,,650,,P109,New Construction,None,,,,1,4" Trimmed Downlight,,,1wejEoruvD5hQq7iipxwYO,,F3,,,5 W,,
40 VA,,,,0.88,5,23.80.70.11.11,,0.292037,,,1,,79 lm/W,120 V/1-40 VA,12' - 10",,,,,By Type,,Default,,Pendant Light - Linear - 1 Lamp,Pendant Light - Linear - 1 Lamp: 48" - 120V,,3oiFD0zBnAYAMt_v6KU9fR,3 fc,,4230 K,,T-12,1,1,,L3,1,3150 lm,251 cd,,651,,P301,New Construction,None,1,,1,0.88,48" - 120V,,,3oiFD0zBnAYAMt_v6KU9Nu,,,,1,40 W,,
8 VA,D5020210,Lighting - Fluorescent,,0.88,9,23.80.70.11.14.11,,0.528886,,,1,,50 lm/W,120 V/1-8 VA,0' - 0",,,,,By Type,,Default,,Downlight - Under Cabinet,Downlight - Under Cabinet: 18" 120V,,3fupdwaub2JhdjmCtztHFk,0 fc,,4230 K,,T-8,1,1,,L3,1,400 lm,32 cd,,652,,P308,New Construction,None,1,,1,0.88,18" 120V,,,1wejEoruvD5hQq7iipxxm8,,F4,,1,8 W,8,
8 VA,D5020210,Lighting - Fluorescent,,0.88,9,23.80.70.11.14.11,,0.528886,,,1,,50 lm/W,120 V/1-8 VA,0' - 0",,,,,By Type,,Default,,Downlight - Under Cabinet,Downlight - Under Cabinet: 18" 120V,,3fupdwaub2JhdjmCtztHFJ,0 fc,,4230 K,,T-8,1,1,,L3,1,400 lm,32 cd,,653,,P308,New Construction,None,1,,1,0.88,18" 120V,,,1wejEoruvD5hQq7iipxxm8,,F4,,1,8 W,8,
8 VA,D5020210,Lighting - Fluorescent,,0.88,9,23.80.70.11.14.11,,0.528886,,,1,,50 lm/W,120 V/1-8 VA,1' - 0",,,,,By Type,,Default,,Downlight - Under Cabinet,Downlight - Under Cabinet: 24" 120V,,3fupdwaub2JhdjmCtztHCD,0 fc,,4230 K,,T-8,1,1,,L3,1,400 lm,32 cd,,654,,P308,New Construction,None,1,,1,0.88,24" 120V,,,1wejEoruvD5hQq7iipxxmA,,F5,,1,8 W,8,
,,,,,10,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3fupdwaub2JhdjmCtztH8v,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,655,,P308,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,10,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3fupdwaub2JhdjmCtztH9V,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,656,,P308,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,10,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3fupdwaub2JhdjmCtztGs7,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,657,,P308,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,9,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,1VG2xJbrn0vwfqjav0Sv81,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,658,,P306,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,9,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,1VG2xJbrn0vwfqjav0SvMq,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,659,,P306,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,9,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,1VG2xJbrn0vwfqjav0SvLx,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,660,,P306,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,9,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,1VG2xJbrn0vwfqjav0SvKY,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,661,,P306,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,9,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,1VG2xJbrn0vwfqjav0SvIR,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,662,,P306,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,9,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,1VG2xJbrn0vwfqjav0SvSg,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,663,,P306,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,9,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,1VG2xJbrn0vwfqjav0SvQN,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,664,,P306,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,9,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,1VG2xJbrn0vwfqjav0SvQX,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,665,,P306,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,7,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,0rzmg19a1D78$yd4Pu_6xm,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,666,,P309,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,7,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,0rzmg19a1D78$yd4Pu_6yh,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,667,,P309,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,7,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,0rzmg19a1D78$yd4Pu_6zQ,1 fc,,3200 K,,,,,1' - 6",L3,,1380 lm,110 cd,,668,,P309,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,19,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3teKBedNP8PxTye3XenEF$,1 fc,,3200 K,,,,,1' - 6",L5,,1380 lm,110 cd,,669,,P406,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,19,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3teKBedNP8PxTye3XenE8R,1 fc,,3200 K,,,,,1' - 6",L5,,1380 lm,110 cd,,670,,P406,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,19,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3teKBedNP8PxTye3XenE9M,1 fc,,3200 K,,,,,1' - 6",L5,,1380 lm,110 cd,,671,,P406,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,19,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3teKBedNP8PxTye3XenEAd,1 fc,,3200 K,,,,,1' - 6",L5,,1380 lm,110 cd,,672,,P406,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,11,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3teKBedNP8PxTye3XenF6z,1 fc,,3200 K,,,,,1' - 6",L5,,1380 lm,110 cd,,673,,P507,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,11,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3teKBedNP8PxTye3XenF7y,1 fc,,3200 K,,,,,1' - 6",L5,,1380 lm,110 cd,,674,,P507,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,11,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3teKBedNP8PxTye3XenF0v,1 fc,,3200 K,,,,,1' - 6",L5,,1380 lm,110 cd,,675,,P507,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,11,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3teKBedNP8PxTye3XenFdz,1 fc,,3200 K,,,,,1' - 6",L4,,1380 lm,110 cd,,676,,P410,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,11,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3teKBedNP8PxTye3XenFWz,1 fc,,3200 K,,,,,1' - 6",L4,,1380 lm,110 cd,,677,,P410,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
,,,,,11,,,,,,1,,149 lm/W,120 V/1-180 VA,12' - 10",,,,,By Type,,Default,,Pendant-Dome,Pendant-Dome: 18" D x 15" H,,3teKBedNP8PxTye3XenFWD,1 fc,,3200 K,,,,,1' - 6",L4,,1380 lm,110 cd,,678,,P410,New Construction,None,,,,1,18" D x 15" H,,,1wejEoruvD5hQq7iipxxg3,,F2,,,9 W,,1' - 6"
